transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
3118,2026-03-16,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50336.0,Tunai
3119,2024-09-10,Gaji bulanan,Gaji,Pemasukan,6460142.0,Transfer Bank
3120,2024-07-04,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,271142.0,Transfer Bank
3121,2024-08-22,Belanja dapur,Makanan & Minuman,Pengeluaran,272618.0,Kartu Kredit
3122,2025-06-18,Pakaian baru,Belanja Bulanan,Pengeluaran,264647.0,E-Wallet
3123,2024-11-01,Gaji bulanan,Gaji,Pemasukan,6047121.0,E-Wallet
3124,2025-05-07,Bonus,Gaji,Pemasukan,2602767.0,E-Wallet
3125,2026-02-09,Bonus,Gaji,Pemasukan,2931070.0,E-Wallet
3126,2024-06-17,Tiket bioskop,Hiburan,Pengeluaran,37919.0,Kartu Debit
3127,2025-02-18,Gaji bulanan,Gaji,Pemasukan,6311737.0,E-Wallet
3128,2026-02-02,Pulsa prabayar,Pulsa & Internet,Pengeluaran,131949.0,Transfer Bank
3129,2024-10-25,Bonus,Gaji,Pemasukan,1462373.0,Transfer Bank
3130,2025-07-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,96456.0,Transfer Bank
3131,2025-01-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,286859.0,E-Wallet
3132,2025-12-11,Bonus,Gaji,Pemasukan,1244430.0,Transfer Bank
3133,2024-08-22,Bonus,Gaji,Pemasukan,2567830.0,Transfer Bank
3134,2026-01-08,Bayar kos,Tempat Tinggal,Pengeluaran,810881.0,Kartu Debit
3135,2024-09-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,290052.0,Kartu Debit
3136,2024-11-24,Netflix,Pembayaran Langganan,Pengeluaran,26769.0,Kartu Kredit
3137,2026-03-19,Transfer teman,Transfer Teman/Keluarga,Pemasukan,185284.0,Kartu Debit
3138,2025-11-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,255982.0,Transfer Bank
3139,2025-01-24,Bonus,Gaji,Pemasukan,1251717.0,Transfer Bank
3140,2025-04-12,Gaji bulanan,Gaji,Pemasukan,6105974.0,Transfer Bank
3141,2024-08-10,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,213554.0,Kartu Debit
3142,2026-05-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,281951.0,E-Wallet
3143,2025-07-23,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,444769.0,Tunai
3144,2025-10-22,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,493519.0,E-Wallet
3145,2024-11-07,Gaji bulanan,Gaji,Pemasukan,6287449.0,E-Wallet
3146,2024-06-10,Gaji bulanan,Gaji,Pemasukan,6142890.0,E-Wallet
3147,2025-10-01,Kopi,Makanan & Minuman,Pengeluaran,11539.0,Kartu Debit
3148,2025-11-20,Spotify Premium,Pembayaran Langganan,Pengeluaran,20235.0,E-Wallet
3149,2025-04-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,108503.0,Kartu Debit
3150,2025-02-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,262024.0,E-Wallet
3151,2024-08-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,97494.0,Kartu Debit
3152,2025-06-12,Gaji bulanan,Gaji,Pemasukan,6136235.0,Transfer Bank
3526,2025-09-29,Bonus,Gaji,Pemasukan,2526581.0,Transfer Bank
3154,2025-10-30,Taksi,Transportasi,Pengeluaran,73854.0,Transfer Bank
3155,2026-02-23,Paket data,Pulsa & Internet,Pengeluaran,120804.0,Transfer Bank
3156,2024-08-18,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,254826.0,Kartu Debit
3157,2026-02-11,Bensin,Transportasi,Pengeluaran,54611.0,Transfer Bank
3158,2024-10-19,Ojek online,Transportasi,Pengeluaran,34292.0,Tunai
3159,2025-11-01,Gaji bulanan,Gaji,Pemasukan,6084201.0,Transfer Bank
3160,2025-06-06,Gaji bulanan,Gaji,Pemasukan,6235411.0,Transfer Bank
3162,2026-05-11,Taksi,Transportasi,Pengeluaran,84570.0,Kartu Debit
3163,2024-12-12,Tiket bioskop,Hiburan,Pengeluaran,36311.0,E-Wallet
3164,2024-07-09,Spotify Premium,Pembayaran Langganan,Pengeluaran,21044.0,Kartu Kredit
3165,2024-08-14,Belanja dapur,Makanan & Minuman,Pengeluaran,625674.0,Tunai
3166,2025-07-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,190385.0,E-Wallet
3167,2024-06-07,Tiket bioskop,Hiburan,Pengeluaran,38071.0,Kartu Debit
3168,2025-07-26,Cloud storage,Pembayaran Langganan,Pengeluaran,53112.0,Transfer Bank
3169,2025-12-21,Liburan,Hiburan,Pengeluaran,322064.0,Transfer Bank
3170,2025-11-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,68126.0,Transfer Bank
3171,2026-01-13,Service AC kos,Tempat Tinggal,Pengeluaran,51811.0,Kartu Debit
3172,2024-10-15,Paket data,Pulsa & Internet,Pengeluaran,118801.0,E-Wallet
3173,2024-08-31,Bonus,Pembayaran Langganan,Pemasukan,1606770.0,Kartu Debit
3527,2025-11-07,Bonus,Gaji,Pemasukan,1725365.0,Kartu Debit
3175,2024-07-29,Bonus,Gaji,Pemasukan,2181755.0,E-Wallet
3176,2025-06-05,Gaji bulanan,Gaji,Pemasukan,6370253.0,Kartu Debit
3177,2025-04-15,Spotify Premium,Pembayaran Langganan,Pengeluaran,26641.0,Kartu Kredit
3178,2025-12-21,Jajan,Makanan & Minuman,Pengeluaran,57820.0,Transfer Bank
3179,2024-09-29,Gaji bulanan,Gaji,Pemasukan,6093689.0,Transfer Bank
3180,2024-06-28,Beli makan siang,Makanan & Minuman,Pengeluaran,143764.0,E-Wallet
3181,2025-02-17,Pulsa prabayar,Pulsa & Internet,Pengeluaran,109589.0,Transfer Bank
3182,2025-08-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,268330.0,Kartu Debit
3183,2024-10-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,279441.0,Kartu Debit
3184,2025-02-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,256345.0,E-Wallet
3185,2024-08-01,Kopi,Makanan & Minuman,Pengeluaran,42247.0,Kartu Debit
3186,2025-04-15,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,491928.0,Kartu Kredit
3187,2024-07-21,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,231622.0,Transfer Bank
3188,2024-07-01,Paket data,Pulsa & Internet,Pengeluaran,86886.0,Transfer Bank
3189,2025-07-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,253449.0,E-Wallet
3190,2025-07-10,Transfer teman,Transfer Teman/Keluarga,Pemasukan,237961.0,Kartu Debit
3191,2026-01-09,Bonus,Gaji,Pemasukan,1567816.0,Transfer Bank
3528,2024-05-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,170979.0,E-Wallet
3193,2024-09-19,Bonus,Gaji,Pemasukan,1108611.0,Transfer Bank
3194,2025-10-25,Transfer teman,Transfer Teman/Keluarga,Pemasukan,217415.0,E-Wallet
3195,2024-11-08,Transfer teman,Transfer Teman/Keluarga,Pemasukan,89916.0,Lainnya
3196,2026-04-03,Gaji bulanan,Gaji,Pemasukan,6171259.0,Transfer Bank
3197,2025-05-28,Gaji bulanan,Hiburan,Pemasukan,6261970.0,Transfer Bank
3198,2026-01-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,226081.0,E-Wallet
3199,2025-07-07,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,314630.0,Kartu Kredit
3200,2025-11-24,Gaji bulanan,Gaji,Pemasukan,6248999.0,Kartu Debit
3201,2025-03-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,168263.0,E-Wallet
3202,2025-01-16,Beli makan siang,Makanan & Minuman,Pengeluaran,184355.0,Transfer Bank
3203,2025-06-12,Pulsa prabayar,Pulsa & Internet,Pengeluaran,91287.0,E-Wallet
3204,2024-07-07,Bonus,Gaji,Pemasukan,2692272.0,E-Wallet
3205,2025-01-27,Bonus,Gaji,Pemasukan,1680512.0,Kartu Debit
3206,2024-11-24,Gaji bulanan,Gaji,Pemasukan,6347984.0,Transfer Bank
3207,2026-05-22,Ojek online,Transportasi,Pengeluaran,67170.0,Tunai
3208,2025-07-03,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,467629.0,E-Wallet
3209,2025-05-27,Bonus,Gaji,Pemasukan,1856804.0,Kartu Debit
3210,2024-12-19,Paket data,Pulsa & Internet,Pengeluaran,94204.0,Transfer Bank
3212,2025-04-26,Gaji bulanan,Gaji,Pemasukan,6014643.0,Kartu Debit
3213,2026-03-02,Service AC kos,Tempat Tinggal,Pengeluaran,50007.0,Tunai
3214,2025-06-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,139615.0,E-Wallet
3215,2024-08-07,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,414234.0,Transfer Bank
3216,2025-06-12,Bonus,Gaji,Pemasukan,1064770.0,Transfer Bank
3217,2026-02-25,Bayar kos,Tempat Tinggal,Pengeluaran,863926.0,Tunai
3218,2024-06-22,Bonus,Gaji,Pemasukan,1655091.0,E-Wallet
3219,2025-10-12,Transfer teman,Transfer Teman/Keluarga,Pemasukan,118219.0,Transfer Bank
3220,2025-06-10,Liburan,Hiburan,Pengeluaran,484969.0,Kartu Debit
3221,2025-10-16,Makan malam restoran,Makanan & Minuman,Pengeluaran,617386.0,Kartu Debit
3222,2024-09-12,Bonus,Gaji,Pemasukan,2004549.0,Transfer Bank
3223,2024-08-05,Tagihan internet,Pulsa & Internet,Pengeluaran,110857.0,Kartu Kredit
3224,2024-06-09,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,395197.0,E-Wallet
3225,2026-01-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,187594.0,E-Wallet
3226,2024-11-15,Transfer teman,Transfer Teman/Keluarga,Pemasukan,113667.0,E-Wallet
3227,2025-12-24,Tiket KRL,Transportasi,Pengeluaran,35511.0,Tunai
3228,2025-11-06,Service AC kos,Tempat Tinggal,Pengeluaran,51781.0,Kartu Debit
3229,2025-10-11,Liburan,Hiburan,Pengeluaran,438706.0,Kartu Kredit
3230,2024-08-18,Konser,Hiburan,Pengeluaran,353611.0,Kartu Kredit
3231,2025-05-22,Tiket KRL,Transportasi,Pengeluaran,94122.0,Kartu Debit
3232,2026-03-15,Taksi,Transportasi,Pengeluaran,90585.0,Transfer Bank
3233,2026-01-20,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50666.0,Transfer Bank
3234,2025-09-14,Bonus,Pembayaran Langganan,Pemasukan,2271724.0,Kartu Debit
3235,2025-08-25,Bonus,Gaji,Pemasukan,1350939.0,E-Wallet
3237,2025-10-11,Transfer teman,Transfer Teman/Keluarga,Pemasukan,216151.0,Kartu Debit
3238,2026-03-07,Ojek online,Transportasi,Pengeluaran,98615.0,Transfer Bank
3239,2026-01-19,Paket data,Pulsa & Internet,Pengeluaran,128619.0,E-Wallet
3240,2025-03-16,Gaji bulanan,Gaji,Pemasukan,6253485.0,Transfer Bank
3241,2025-03-17,Bonus,Gaji,Pemasukan,2095526.0,Kartu Debit
3242,2024-08-29,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,482423.0,Kartu Kredit
3243,2024-06-08,Bonus,Gaji,Pemasukan,1511652.0,E-Wallet
3244,2025-09-21,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,270787.0,E-Wallet
3246,2024-08-13,Kopi,Makanan & Minuman,Pengeluaran,29576.0,Kartu Debit
3247,2025-02-23,Ojek online,Transportasi,Pengeluaran,60191.0,Transfer Bank
3248,2026-05-09,Bayar kos,Tempat Tinggal,Pengeluaran,852562.0,Kartu Debit
3249,2025-04-16,Kopi,Makanan & Minuman,Pengeluaran,48570.0,Tunai
3250,2025-05-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,289993.0,E-Wallet
3251,2025-08-25,Gaji bulanan,Gaji,Pemasukan,6055841.0,Transfer Bank
3252,2025-06-17,Bayar kos,Tempat Tinggal,Pengeluaran,972736.0,Tunai
3253,2025-11-03,Tagihan internet,Pulsa & Internet,Pengeluaran,75704.0,Transfer Bank
3254,2025-08-09,Gaji bulanan,Gaji,Pemasukan,6267511.0,Transfer Bank
3255,2026-01-28,Gym membership,Pembayaran Langganan,Pengeluaran,200625.0,Kartu Kredit
3256,2025-03-15,Pakaian baru,Belanja Bulanan,Pengeluaran,423144.0,Transfer Bank
3257,2026-01-16,Paket data,Pulsa & Internet,Pengeluaran,121803.0,Kartu Kredit
3258,2024-10-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,135546.0,E-Wallet
3259,2024-07-29,Taksi,Transportasi,Pengeluaran,20457.0,E-Wallet
3260,2025-03-22,Tiket bioskop,Hiburan,Pengeluaran,45317.0,Transfer Bank
3261,2025-04-18,Ojek online,Transportasi,Pengeluaran,14868.0,Transfer Bank
3263,2024-10-20,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,387281.0,Kartu Debit
3264,2025-03-09,Gym membership,Pembayaran Langganan,Pengeluaran,200084.0,Kartu Kredit
3265,2025-12-26,Tiket KRL,Transportasi,Pengeluaran,57107.0,Kartu Debit
3266,2026-02-25,Tagihan internet,Pulsa & Internet,Pengeluaran,143457.0,E-Wallet
3267,2026-03-30,Bayar kos,Tempat Tinggal,Pengeluaran,975880.0,Transfer Bank
3268,2025-12-05,Taksi,Transportasi,Pengeluaran,73777.0,E-Wallet
3269,2026-05-03,Tagihan internet,Pulsa & Internet,Pengeluaran,57637.0,Kartu Debit
3270,2025-05-27,Netflix,Makanan & Minuman,Pengeluaran,24076.0,Kartu Kredit
3271,2025-11-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,154371.0,Transfer Bank
3272,2024-07-14,Gaji bulanan,Gaji,Pemasukan,6399286.0,Kartu Debit
3273,2025-08-21,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,188505.0,E-Wallet
3274,2024-11-25,Liburan,Hiburan,Pengeluaran,376719.0,E-Wallet
3275,2024-07-01,Konser,Hiburan,Pengeluaran,351536.0,Transfer Bank
3276,2025-05-23,Bonus,Gaji,Pemasukan,1225032.0,E-Wallet
3277,2025-11-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,179019.0,E-Wallet
3278,2026-04-14,Gaji bulanan,Hiburan,Pemasukan,6042535.0,E-Wallet
3279,2024-10-30,Bonus,Gaji,Pemasukan,2958038.0,E-Wallet
3280,2025-05-19,Tiket KRL,Transportasi,Pengeluaran,15757.0,E-Wallet
3281,2025-12-21,Bonus,Gaji,Pemasukan,2415401.0,Transfer Bank
3282,2024-08-28,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,207032.0,Transfer Bank
3283,2025-11-08,Transfer teman,Transfer Teman/Keluarga,Pemasukan,230686.0,E-Wallet
3284,2025-01-23,Bonus,Gaji,Pemasukan,2979394.0,Transfer Bank
3285,2025-10-30,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,257539.0,Transfer Bank
3286,2026-04-11,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,109194.0,E-Wallet
3287,2025-05-02,Taksi,Transportasi,Pengeluaran,66054.0,Kartu Debit
3288,2025-04-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,220632.0,E-Wallet
3289,2026-04-21,Gaji bulanan,Gaji,Pemasukan,6172921.0,Transfer Bank
3290,2026-05-02,Gaji bulanan,Gaji,Pemasukan,6314523.0,E-Wallet
3291,2025-11-14,Tiket bioskop,Hiburan,Pengeluaran,49981.0,Lainnya
3292,2026-02-22,Gaji bulanan,Gaji,Pemasukan,6418073.0,Transfer Bank
3294,2025-05-10,Kopi,Makanan & Minuman,Pengeluaran,57152.0,Kartu Kredit
3295,2024-08-30,Spotify Premium,Pembayaran Langganan,Pengeluaran,24036.0,Kartu Kredit
3296,2025-10-26,Pakaian baru,Belanja Bulanan,Pengeluaran,448031.0,Transfer Bank
3297,2025-12-21,Tiket bioskop,Hiburan,Pengeluaran,46451.0,E-Wallet
3298,2026-03-29,Tiket bioskop,Hiburan,Pengeluaran,39376.0,Kartu Debit
3299,2025-02-17,Netflix,Pembayaran Langganan,Pengeluaran,23135.0,Kartu Kredit
3300,2025-08-22,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,227507.0,Transfer Bank
3301,2024-08-29,Bonus,Gaji,Pemasukan,2906494.0,E-Wallet
3302,2026-04-05,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50943.0,Kartu Debit
3303,2025-11-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,283710.0,Transfer Bank
3304,2024-12-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,166027.0,Kartu Debit
3305,2025-01-19,Gaji bulanan,Gaji,Pemasukan,6225743.0,Transfer Bank
3306,2025-02-05,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,59553.0,E-Wallet
3307,2024-10-26,Bonus,Pembayaran Langganan,Pemasukan,1538678.0,Transfer Bank
3308,2024-08-03,Pulsa prabayar,Pulsa & Internet,Pengeluaran,104167.0,Transfer Bank
3309,2024-11-05,Gaji bulanan,Gaji,Pemasukan,6080514.0,E-Wallet
3310,2026-02-09,Pulsa prabayar,Pulsa & Internet,Pengeluaran,74660.0,Lainnya
3311,2024-10-04,Bonus,Gaji,Pemasukan,1930142.0,E-Wallet
3312,2025-12-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,158345.0,Kartu Debit
3313,2024-10-15,Bayar kos,Tempat Tinggal,Pengeluaran,968817.0,Transfer Bank
3314,2025-05-13,Bonus,Gaji,Pemasukan,2394675.0,E-Wallet
3529,2026-01-26,Tiket KRL,Hiburan,Pengeluaran,16177.0,E-Wallet
3316,2026-03-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,68617.0,Kartu Debit
3317,2025-06-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,212188.0,Kartu Debit
3318,2024-09-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,52904.0,Kartu Debit
3319,2025-05-04,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,204777.0,Kartu Debit
3320,2025-01-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,224703.0,E-Wallet
3321,2025-06-04,Langganan streaming,Hiburan,Pengeluaran,41302.0,Transfer Bank
3530,2025-04-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,217284.0,Transfer Bank
3323,2024-06-10,Cloud storage,Pembayaran Langganan,Pengeluaran,51458.0,E-Wallet
3324,2024-08-04,Gaji bulanan,Gaji,Pemasukan,6017923.0,Kartu Debit
3326,2025-10-09,Tiket bioskop,Hiburan,Pengeluaran,46229.0,Transfer Bank
3327,2024-11-01,Transfer teman,Transfer Teman/Keluarga,Pemasukan,63728.0,Kartu Debit
3328,2025-10-27,Service AC kos,Tempat Tinggal,Pengeluaran,50883.0,E-Wallet
3329,2025-09-23,Gaji bulanan,Gaji,Pemasukan,6018691.0,E-Wallet
3330,2026-03-10,Makan malam restoran,Makanan & Minuman,Pengeluaran,612284.0,Transfer Bank
3332,2025-08-17,Tiket bioskop,Hiburan,Pengeluaran,32210.0,E-Wallet
3333,2025-12-13,Liburan,Hiburan,Pengeluaran,305318.0,Transfer Bank
3334,2026-02-17,Pulsa prabayar,Pulsa & Internet,Pengeluaran,91472.0,E-Wallet
3335,2025-06-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,283639.0,Lainnya
3336,2024-09-26,Bonus,Gaji,Pemasukan,1309612.0,Kartu Debit
3337,2026-03-04,Taksi,Transportasi,Pengeluaran,65027.0,Kartu Debit
3338,2025-09-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,68281.0,E-Wallet
3339,2024-06-05,Paket data,Pulsa & Internet,Pengeluaran,56293.0,Kartu Debit
3340,2024-09-13,Bonus,Gaji,Pemasukan,1744038.0,Kartu Debit
3341,2025-03-03,Gaji bulanan,Gaji,Pemasukan,6290087.0,Transfer Bank
3342,2026-04-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,258007.0,Transfer Bank
3343,2024-12-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,114503.0,Transfer Bank
3344,2026-01-21,Bonus,Gaji,Pemasukan,2129987.0,E-Wallet
3345,2026-01-19,Gaji bulanan,Gaji,Pemasukan,6074515.0,Transfer Bank
3346,2024-11-25,Gaji bulanan,Gaji,Pemasukan,6223451.0,E-Wallet
3347,2025-02-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,148191.0,E-Wallet
3348,2024-06-24,Bonus,Gaji,Pemasukan,2914659.0,Transfer Bank
3349,2025-08-13,Service AC kos,Tempat Tinggal,Pengeluaran,50791.0,Transfer Bank
3350,2024-07-15,Gaji bulanan,Hiburan,Pemasukan,6125456.0,Kartu Debit
3351,2026-04-09,Ojek online,Transportasi,Pengeluaran,86087.0,Transfer Bank
3352,2024-09-07,Bensin,Transportasi,Pengeluaran,15519.0,Kartu Debit
3353,2025-11-14,Belanja dapur,Makanan & Minuman,Pengeluaran,305079.0,Kartu Kredit
3354,2024-06-08,Transfer teman,Transfer Teman/Keluarga,Pemasukan,210900.0,Transfer Bank
3355,2025-04-01,Jajan,Makanan & Minuman,Pengeluaran,13573.0,Kartu Kredit
3356,2024-12-27,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51098.0,Transfer Bank
3357,2025-10-03,Transfer teman,Transfer Teman/Keluarga,Pemasukan,78222.0,Kartu Debit
3358,2025-07-15,Spotify Premium,Pembayaran Langganan,Pengeluaran,26767.0,E-Wallet
3359,2026-03-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,53985.0,E-Wallet
3360,2026-04-20,Gaji bulanan,Gaji,Pemasukan,6256395.0,Kartu Debit
3361,2025-02-05,Bonus,Gaji,Pemasukan,2120369.0,Kartu Debit
3362,2024-09-19,Transfer teman,Transfer Teman/Keluarga,Pemasukan,188868.0,E-Wallet
3363,2025-11-04,Gaji bulanan,Gaji,Pemasukan,6388689.0,Transfer Bank
3364,2025-01-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,268589.0,E-Wallet
3365,2024-12-02,Gaji bulanan,Gaji,Pemasukan,6284895.0,E-Wallet
3366,2025-05-23,Netflix,Pembayaran Langganan,Pengeluaran,24781.0,E-Wallet
3367,2025-05-19,Service AC kos,Tempat Tinggal,Pengeluaran,50923.0,Tunai
3368,2024-06-15,Tiket KRL,Transportasi,Pengeluaran,66532.0,E-Wallet
3369,2024-11-02,Taksi,Transportasi,Pengeluaran,30196.0,Kartu Debit
3370,2024-06-22,Pakaian baru,Belanja Bulanan,Pengeluaran,498662.0,Kartu Kredit
3371,2025-10-22,Bayar kos,Tempat Tinggal,Pengeluaran,860191.0,Transfer Bank
3372,2025-05-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,177464.0,Kartu Debit
3373,2025-08-22,Spotify Premium,Pembayaran Langganan,Pengeluaran,23519.0,Kartu Kredit
3374,2026-03-15,Bensin,Transportasi,Pengeluaran,60773.0,Kartu Debit
3375,2024-09-06,Service AC kos,Tempat Tinggal,Pengeluaran,50428.0,E-Wallet
3376,2024-06-29,Cloud storage,Pembayaran Langganan,Pengeluaran,50469.0,Kartu Kredit
3377,2026-04-14,Jajan,Makanan & Minuman,Pengeluaran,69351.0,Kartu Kredit
3378,2025-08-07,Bonus,Gaji,Pemasukan,2442512.0,Kartu Debit
3379,2024-07-23,Gaji bulanan,Gaji,Pemasukan,6112522.0,Transfer Bank
3380,2024-06-16,Gaji bulanan,Gaji,Pemasukan,6195455.0,E-Wallet
3381,2025-08-17,Paket data,Pulsa & Internet,Pengeluaran,95390.0,E-Wallet
3382,2026-01-28,Transfer teman,Transfer Teman/Keluarga,Pemasukan,239588.0,Kartu Debit
3383,2026-02-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,256466.0,Transfer Bank
3384,2024-10-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,186027.0,E-Wallet
3385,2024-07-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,183739.0,Kartu Debit
3386,2026-05-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,145484.0,Transfer Bank
3387,2025-06-28,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,378154.0,Tunai
3388,2025-11-17,Transfer teman,Transfer Teman/Keluarga,Pemasukan,298602.0,Kartu Debit
3389,2026-03-18,Transfer teman,Transfer Teman/Keluarga,Pemasukan,216629.0,Transfer Bank
3390,2024-08-29,Bonus,Gaji,Pemasukan,2537499.0,E-Wallet
3391,2024-06-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,159579.0,Kartu Debit
3392,2026-04-05,Bonus,Gaji,Pemasukan,2535383.0,Kartu Debit
3393,2026-02-18,Konser,Hiburan,Pengeluaran,408403.0,Transfer Bank
3394,2025-03-27,Pakaian baru,Belanja Bulanan,Pengeluaran,436287.0,Transfer Bank
3395,2024-12-20,Paket data,Pulsa & Internet,Pengeluaran,58339.0,E-Wallet
3396,2025-07-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,101046.0,E-Wallet
3397,2025-06-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,58659.0,E-Wallet
3398,2025-06-30,Jajan,Makanan & Minuman,Pengeluaran,29444.0,Transfer Bank
3399,2025-12-09,Bonus,Gaji,Pemasukan,2158740.0,Kartu Debit
3400,2025-05-01,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50773.0,Transfer Bank
3401,2025-10-03,Service AC kos,Tempat Tinggal,Pengeluaran,50046.0,Kartu Debit
3402,2024-10-23,Pakaian baru,Belanja Bulanan,Pengeluaran,249984.0,Transfer Bank
3403,2025-02-08,Transfer teman,Transfer Teman/Keluarga,Pemasukan,257035.0,Transfer Bank
3404,2024-11-19,Pakaian baru,Belanja Bulanan,Pengeluaran,425617.0,Tunai
3405,2025-09-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,101236.0,Transfer Bank
3406,2025-03-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,92420.0,E-Wallet
3407,2025-06-21,Gym membership,Pembayaran Langganan,Pengeluaran,200706.0,Transfer Bank
3408,2024-11-10,Gaji bulanan,Hiburan,Pemasukan,6088284.0,Transfer Bank
3409,2025-02-02,Tiket KRL,Transportasi,Pengeluaran,38073.0,Tunai
3410,2025-08-17,Bonus,Gaji,Pemasukan,2440706.0,E-Wallet
3411,2025-04-24,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,296231.0,Kartu Debit
3412,2024-08-24,Paket data,Pulsa & Internet,Pengeluaran,144722.0,Kartu Debit
3531,2026-03-16,Gaji bulanan,Gaji,Pemasukan,6282844.0,Kartu Debit
3414,2026-03-06,Service AC kos,Tempat Tinggal,Pengeluaran,50738.0,Transfer Bank
3415,2025-07-11,Tiket KRL,Transportasi,Pengeluaran,82307.0,Tunai
3416,2025-04-12,Gaji bulanan,Gaji,Pemasukan,6438378.0,Kartu Debit
3417,2025-02-05,Tiket bioskop,Hiburan,Pengeluaran,40353.0,Kartu Kredit
3418,2025-08-28,Gaji bulanan,Gaji,Pemasukan,6178191.0,Kartu Debit
3419,2025-06-29,Transfer teman,Transfer Teman/Keluarga,Pemasukan,59201.0,E-Wallet
